id,star,name,name_link,cost,hp1,hpmax,atk1,atkmax,des,des_max,icon,img_link
1218,5,仰望天空之星,仰望天空之星,12,400,1600,250,1000,自身的Quick指令卡性能提升8%＆NP获得量提升8%＆付与每回合获得3个暴击星的状态,自身的Quick指令卡性能提升10%＆NP获得量提升10%＆付与每回合获得4个暴击星的状态[最大解放],https://fgo.wiki\images/5/5e/礼装1218.jpg,https://fgo.wiki\images/f/fc/%E4%BB%B0%E6%9C%9B%E5%A4%A9%E7%A9%BA%E4%B9%8B%E6%98%9F.png
1219,4,大力神3号E运载火箭,大力神3号E运载火箭,9,100,100,100,100,旅行者(Foreigner)装备，且自身在场时，付与己方全体〔拥有天之力的敌人〕20%的特攻状态,,https://fgo.wiki\images/5/5d/礼装1219.jpg,https://fgo.wiki\images/6/6f/%E5%A4%A7%E5%8A%9B%E7%A5%9E3%E5%8F%B7E%E8%BF%90%E8%BD%BD%E7%81%AB%E7%AE%AD.png
1220,4,宫廷琴音,宫廷琴音,9,100,100,100,100,鬼女红叶(Berserker)装备，且自身在场时，己方全体的Quick指令卡性能提升10%＆Buster指令卡性能提升10%,,https://fgo.wiki\images/6/60/礼装1220.jpg,https://fgo.wiki\images/0/01/%E5%AE%AB%E5%BB%B7%E7%90%B4%E9%9F%B3.png
1221,4,高德隆Simoun,高德隆Simoun,9,100,100,100,100,宇津见艾莉瑟(Lancer)装备，且自身在场时，己方全体的Quick指令卡性能提升10%＆Arts指令卡性能提升10%,,https://fgo.wiki\images/a/ad/礼装1221.jpg,https://fgo.wiki\images/e/e9/%E9%AB%98%E5%BE%B7%E9%9A%86Simoun.png
1222,4,英灵纪行：阿塔兰忒,英灵纪行：阿塔兰忒,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/c/c9/礼装1222.jpg,https://fgo.wiki\images/8/8e/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E9%98%BF%E5%A1%94%E5%85%B0%E5%BF%92.png
1223,4,英灵纪行：阿纳斯塔西娅,英灵纪行：阿纳斯塔西娅,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/f/fb/礼装1223.jpg,https://fgo.wiki\images/2/21/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E9%98%BF%E7%BA%B3%E6%96%AF%E5%A1%94%E8%A5%BF%E5%A8%85.png
1224,4,英灵纪行：阿比盖尔・威廉姆斯,英灵纪行：阿比盖尔·威廉姆斯,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/5/5f/礼装1224.jpg,https://fgo.wiki\images/e/ee/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E9%98%BF%E6%AF%94%E7%9B%96%E5%B0%94%C2%B7%E5%A8%81%E5%BB%89%E5%A7%86%E6%96%AF.png
1225,4,英灵纪行：天草四郎,英灵纪行：天草四郎,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/1/11/礼装1225.jpg,https://fgo.wiki\images/b/b4/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%A4%A9%E8%8D%89%E5%9B%9B%E9%83%8E.png
1226,4,英灵纪行：阿尔托莉雅・潘德拉贡,英灵纪行：阿尔托莉雅·潘德拉贡,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/0/0e/礼装1226.jpg,https://fgo.wiki\images/1/17/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E9%98%BF%E5%B0%94%E6%89%98%E8%8E%89%E9%9B%85%C2%B7%E6%BD%98%E5%BE%B7%E6%8B%89%E8%B4%A1.png
1227,4,英灵纪行：伊什塔尔,英灵纪行：伊什塔尔,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/6/65/礼装1227.jpg,https://fgo.wiki\images/c/cf/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E4%BC%8A%E4%BB%80%E5%A1%94%E5%B0%94.png
1228,4,英灵纪行：牛若丸＆武藏坊弁庆,英灵纪行：牛若丸＆武藏坊弁庆,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/c/c2/礼装1228.jpg,https://fgo.wiki\images/e/e2/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E7%89%9B%E8%8B%A5%E4%B8%B8%EF%BC%86%E6%AD%A6%E8%97%8F%E5%9D%8A%E5%BC%81%E5%BA%86.png
1229,4,英灵纪行：埃列什基伽勒,英灵纪行：埃列什基伽勒,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/7/7a/礼装1229.jpg,https://fgo.wiki\images/f/f3/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%9F%83%E5%88%97%E4%BB%80%E5%9F%BA%E4%BC%BD%E5%8B%92.png
1230,4,英灵纪行：燕青,英灵纪行：燕青,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/8/86/礼装1230.jpg,https://fgo.wiki\images/b/bd/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E7%87%95%E9%9D%92.png
1231,4,英灵纪行：冈田以藏,英灵纪行：冈田以藏,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/4/42/礼装1231.jpg,https://fgo.wiki\images/7/7c/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%86%88%E7%94%B0%E4%BB%A5%E8%97%8F.png
1232,4,英灵纪行：刑部姬,英灵纪行：刑部姬,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/c/c7/礼装1232.jpg,https://fgo.wiki\images/b/ba/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%88%91%E9%83%A8%E5%A7%AC.png
1233,4,英灵纪行：葛饰北斋,英灵纪行：葛饰北斋,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/3/36/礼装1233.jpg,https://fgo.wiki\images/2/20/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E8%91%9B%E9%A5%B0%E5%8C%97%E6%96%8B.png
1234,4,英灵纪行：加藤段藏,英灵纪行：加藤段藏,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/8/83/礼装1234.jpg,https://fgo.wiki\images/f/f0/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%8A%A0%E8%97%A4%E6%AE%B5%E8%97%8F.png
1235,4,英灵纪行：迦尔纳＆阿周那,英灵纪行：迦尔纳＆阿周那,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/f/fe/礼装1235.jpg,https://fgo.wiki\images/0/01/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E8%BF%A6%E5%B0%94%E7%BA%B3%EF%BC%86%E9%98%BF%E5%91%A8%E9%82%A3.png
1236,4,英灵纪行：清姬,英灵纪行：清姬,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/5/55/礼装1236.jpg,https://fgo.wiki\images/1/12/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E6%B8%85%E5%A7%AC.png
1237,4,英灵纪行：Kingprotea,英灵纪行：Kingprotea,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/7/74/礼装1237.jpg,https://fgo.wiki\images/6/65/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9AKingprotea.png
1238,4,英灵纪行：库・丘林,英灵纪行：库·丘林,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/4/44/礼装1238.jpg,https://fgo.wiki\images/d/d9/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97.png
1239,4,英灵纪行：虞美人,英灵纪行：虞美人,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/a/ad/礼装1239.jpg,https://fgo.wiki\images/4/4e/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E8%99%9E%E7%BE%8E%E4%BA%BA.png
1240,4,英灵纪行：乔尔乔斯,英灵纪行：乔尔乔斯,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/7/79/礼装1240.jpg,https://fgo.wiki\images/f/fd/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E4%B9%94%E5%B0%94%E4%B9%94%E6%96%AF.png
1241,4,英灵纪行：玄奘三藏,英灵纪行：玄奘三藏,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/b/b4/礼装1241.jpg,https://fgo.wiki\images/9/91/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E7%8E%84%E5%A5%98%E4%B8%89%E8%97%8F.png
1242,4,英灵纪行：佐佐木小次郎,英灵纪行：佐佐木小次郎,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/d/d5/礼装1242.jpg,https://fgo.wiki\images/7/74/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E4%BD%90%E4%BD%90%E6%9C%A8%E5%B0%8F%E6%AC%A1%E9%83%8E.png
1243,4,英灵纪行：齐格鲁德＆布伦希尔德,英灵纪行：齐格鲁德＆布伦希尔德,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/6/6b/礼装1243.jpg,https://fgo.wiki\images/0/08/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E9%BD%90%E6%A0%BC%E9%B2%81%E5%BE%B7%EF%BC%86%E5%B8%83%E4%BC%A6%E5%B8%8C%E5%B0%94%E5%BE%B7.png
1244,4,英灵纪行：夏洛克・福尔摩斯,英灵纪行：夏洛克·福尔摩斯,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/8/81/礼装1244.jpg,https://fgo.wiki\images/5/5e/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%A4%8F%E6%B4%9B%E5%85%8B%C2%B7%E7%A6%8F%E5%B0%94%E6%91%A9%E6%96%AF.png
1245,4,英灵纪行：豹人,英灵纪行：豹人,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/4/4e/礼装1245.jpg,https://fgo.wiki\images/a/a5/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E8%B1%B9%E4%BA%BA.png
1246,4,英灵纪行：开膛手杰克,英灵纪行：开膛手杰克,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/d/d0/礼装1246.jpg,https://fgo.wiki\images/b/b3/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%BC%80%E8%86%9B%E6%89%8B%E6%9D%B0%E5%85%8B.png
1247,4,英灵纪行：酒吞童子,英灵纪行：酒吞童子,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/0/0d/礼装1247.jpg,https://fgo.wiki\images/5/52/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E9%85%92%E5%90%9E%E7%AB%A5%E5%AD%90.png
1248,4,英灵纪行：斯卡哈・斯卡蒂,英灵纪行：斯卡哈·斯卡蒂,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/2/2b/礼装1248.jpg,https://fgo.wiki\images/2/23/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E6%96%AF%E5%8D%A1%E5%93%88%C2%B7%E6%96%AF%E5%8D%A1%E8%92%82.png
1249,4,英灵纪行：铃鹿御前,英灵纪行：铃鹿御前,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/0/07/礼装1249.jpg,https://fgo.wiki\images/6/61/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E9%93%83%E9%B9%BF%E5%BE%A1%E5%89%8D.png
1250,4,英灵纪行：清少纳言,英灵纪行：清少纳言,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/2/21/礼装1250.jpg,https://fgo.wiki\images/6/68/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E6%B8%85%E5%B0%91%E7%BA%B3%E8%A8%80.png
1251,4,英灵纪行：谜之女主角X,英灵纪行：谜之女主角X,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/7/7d/礼装1251.jpg,https://fgo.wiki\images/2/20/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E8%B0%9C%E4%B9%8B%E5%A5%B3%E4%B8%BB%E8%A7%92X.png
1252,4,英灵纪行：尼托克丽丝,英灵纪行：尼托克丽丝,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/d/d0/礼装1252.jpg,https://fgo.wiki\images/b/b3/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%B0%BC%E6%89%98%E5%85%8B%E4%B8%BD%E4%B8%9D.png
1253,4,英灵纪行：风魔小太郎,英灵纪行：风魔小太郎,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/9/92/礼装1253.jpg,https://fgo.wiki\images/c/cd/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E9%A3%8E%E9%AD%94%E5%B0%8F%E5%A4%AA%E9%83%8E.png
1254,4,英灵纪行：弗兰肯斯坦,英灵纪行：弗兰肯斯坦,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/9/9d/礼装1254.jpg,https://fgo.wiki\images/8/88/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%BC%97%E5%85%B0%E8%82%AF%E6%96%AF%E5%9D%A6.png
1255,4,英灵纪行：贝德维尔,英灵纪行：贝德维尔,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/0/0a/礼装1255.jpg,https://fgo.wiki\images/b/bf/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E8%B4%9D%E5%BE%B7%E7%BB%B4%E5%B0%94.png
1256,4,英灵纪行：红阎魔,英灵纪行：红阎魔,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/0/01/礼装1256.jpg,https://fgo.wiki\images/5/5f/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E7%BA%A2%E9%98%8E%E9%AD%94.png
1257,4,英灵纪行：赫拉克勒斯,英灵纪行：赫拉克勒斯,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/a/ae/礼装1257.jpg,https://fgo.wiki\images/8/8f/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E8%B5%AB%E6%8B%89%E5%85%8B%E5%8B%92%E6%96%AF.png
1258,4,英灵纪行：保罗・班扬,英灵纪行：保罗·班扬,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/c/ca/礼装1258.jpg,https://fgo.wiki\images/3/3b/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E4%BF%9D%E7%BD%97%C2%B7%E7%8F%AD%E6%89%AC.png
1259,4,英灵纪行：梅林,英灵纪行：梅林,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/c/ce/礼装1259.jpg,https://fgo.wiki\images/b/bc/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E6%A2%85%E6%9E%97.png
1260,4,英灵纪行：玛修・基列莱特,英灵纪行：玛修·基列莱特,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/e/e8/礼装1260.jpg,https://fgo.wiki\images/b/b1/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E7%8E%9B%E4%BF%AE%C2%B7%E5%9F%BA%E5%88%97%E8%8E%B1%E7%89%B9.png
1261,4,英灵纪行：玛丽・安托瓦内特,英灵纪行：玛丽·安托瓦内特,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/c/c4/礼装1261.jpg,https://fgo.wiki\images/5/5e/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E7%8E%9B%E4%B8%BD%C2%B7%E5%AE%89%E6%89%98%E7%93%A6%E5%86%85%E7%89%B9.png
1262,4,英灵纪行：玛尔达,英灵纪行：玛尔达,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/6/6e/礼装1262.jpg,https://fgo.wiki\images/8/86/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E7%8E%9B%E5%B0%94%E8%BE%BE.png
1263,4,英灵纪行：宫本武藏,英灵纪行：宫本武藏,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/a/a1/礼装1263.jpg,https://fgo.wiki\images/b/b6/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%AE%AB%E6%9C%AC%E6%AD%A6%E8%97%8F.png
1264,4,英灵纪行：紫式部,英灵纪行：紫式部,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/7/7e/礼装1264.jpg,https://fgo.wiki\images/2/2a/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E7%B4%AB%E5%BC%8F%E9%83%A8.png
1265,4,英灵纪行：美杜莎,英灵纪行：美杜莎,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/d/d3/礼装1265.jpg,https://fgo.wiki\images/9/90/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E7%BE%8E%E6%9D%9C%E8%8E%8E.png
1266,4,英灵纪行：森长可,英灵纪行：森长可,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/e/e3/礼装1266.jpg,https://fgo.wiki\images/0/0c/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E6%A3%AE%E9%95%BF%E5%8F%AF.png
1267,4,英灵纪行：柳生但马守宗矩,英灵纪行：柳生但马守宗矩,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/4/43/礼装1267.jpg,https://fgo.wiki\images/9/9a/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E6%9F%B3%E7%94%9F%E4%BD%86%E9%A9%AC%E5%AE%88%E5%AE%97%E7%9F%A9.png
1268,4,英灵纪行：兰陵王,英灵纪行：兰陵王,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/1/16/礼装1268.jpg,https://fgo.wiki\images/c/c6/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E5%85%B0%E9%99%B5%E7%8E%8B.png
1269,4,英灵纪行：莱昂纳多・达・芬奇,英灵纪行：莱昂纳多·达·芬奇,9,100,100,100,100,助战可获得的友情点+10(可叠加),,https://fgo.wiki\images/b/b5/礼装1269.jpg,https://fgo.wiki\images/7/75/%E8%8B%B1%E7%81%B5%E7%BA%AA%E8%A1%8C%EF%BC%9A%E8%8E%B1%E6%98%82%E7%BA%B3%E5%A4%9A%C2%B7%E8%BE%BE%C2%B7%E8%8A%AC%E5%A5%87.png
1270,5,庆祝回忆,庆祝回忆,12,400,1600,250,1000,自身的Quick指令卡性能提升8%＆Buster指令卡性能提升8%＆以NP已达50%的状态开始战斗,自身的Quick指令卡性能提升10%＆Buster指令卡性能提升10%＆以NP已达60%的状态开始战斗[最大解放],https://fgo.wiki\images/6/6a/礼装1270.jpg,https://fgo.wiki\images/4/46/%E5%BA%86%E7%A5%9D%E5%9B%9E%E5%BF%86.png
1271,4,头脑风暴,头脑风暴,9,0,0,400,1500,自身的宝具威力提升15%＆宝具使用时充能阶段上升1级(1次),自身的宝具威力提升20%＆宝具使用时充能阶段上升1级(1次)[最大解放],https://fgo.wiki\images/6/63/礼装1271.jpg,https://fgo.wiki\images/1/15/%E5%A4%B4%E8%84%91%E9%A3%8E%E6%9A%B4.png
1272,3,散状花,散状花,5,300,1500,0,0,付与自身每回合HP回复50状态＆付与被伤害减免100的状态,付与自身每回合HP回复100状态＆付与被伤害减免200的状态[最大解放],https://fgo.wiki\images/d/df/礼装1272.jpg,https://fgo.wiki\images/5/54/%E6%95%A3%E7%8A%B6%E8%8A%B1.png
1273,5,偶像塑造者,偶像塑造者,12,750,3000,0,0,关卡通关时获得的御主经验增加1%＆魔术礼装经验增加1%,关卡通关时获得的御主经验增加5%＆魔术礼装经验增加5%[最大解放],https://fgo.wiki\images/6/63/礼装1273.jpg,https://fgo.wiki\images/6/6f/%E5%81%B6%E5%83%8F%E5%A1%91%E9%80%A0%E8%80%85.png
1274,4,约定之刻,约定之刻,9,100,100,100,100,阿尔托莉雅·Caster(Caster)装备，且自身在场时，己方全体攻击力提升10%＆NP获得量提升10%,,https://fgo.wiki\images/1/17/礼装1274.jpg,https://fgo.wiki\images/a/ac/%E7%BA%A6%E5%AE%9A%E4%B9%8B%E5%88%BB.png
1275,4,Waltz in the MOONLIGHT,Waltz in the MOONLIGHT,9,100,100,100,100,关卡通关时获得的御主经验增加50,,https://fgo.wiki\images/2/27/礼装1275.jpg,https://fgo.wiki\images/6/6e/Waltz_in_the_MOONLIGHT.png
1276,4,徒然之影,徒然之影,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,https://fgo.wiki\images/c/c8/礼装1276.jpg,https://fgo.wiki\images/3/3a/%E5%BE%92%E7%84%B6%E4%B9%8B%E5%BD%B1.png
1277,4,梦中所见之路,梦中所见之路,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,https://fgo.wiki\images/d/db/礼装1277.jpg,https://fgo.wiki\images/5/52/%E6%A2%A6%E4%B8%AD%E6%89%80%E8%A7%81%E4%B9%8B%E8%B7%AF.png
1278,4,荆棘之种,荆棘之种,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,https://fgo.wiki\images/a/a9/礼装1278.jpg,https://fgo.wiki\images/4/42/%E8%8D%86%E6%A3%98%E4%B9%8B%E7%A7%8D.png
1279,4,妆饰于天,妆饰于天,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,https://fgo.wiki\images/2/22/礼装1279.jpg,https://fgo.wiki\images/d/dd/%E5%A6%86%E9%A5%B0%E4%BA%8E%E5%A4%A9.png
1280,5,甜蜜之湖,甜蜜之湖,12,0,0,500,2000,付与自身无敌贯通状态＆〔灼伤〕35%的特攻状态,付与自身无敌贯通状态＆〔灼伤〕40%的特攻状态[最大解放],https://fgo.wiki\images/1/17/礼装1280.jpg,https://fgo.wiki\images/c/c6/%E7%94%9C%E8%9C%9C%E4%B9%8B%E6%B9%96.png
1281,4,快乐☆兜风,快乐☆兜风,9,320,1200,200,750,自身的Arts指令卡性能提升8%＆暴击威力提升8%＆NP获得量提升8%,自身的Arts指令卡性能提升10%＆暴击威力提升10%＆NP获得量提升10%[最大解放],https://fgo.wiki\images/0/05/礼装1281.jpg,https://fgo.wiki\images/1/1c/%E5%BF%AB%E4%B9%90%E2%98%86%E5%85%9C%E9%A3%8E.png
1282,3,恐怖接待员,恐怖接待员,5,0,0,200,1000,付与自身〔死灵〕15%的特攻状态,付与自身〔死灵〕20%的特攻状态[最大解放],https://fgo.wiki\images/2/2f/礼装1282.jpg,https://fgo.wiki\images/5/54/%E6%81%90%E6%80%96%E6%8E%A5%E5%BE%85%E5%91%98.png
1283,5,隐匿猎手,隐匿猎手,12,0,0,500,2000,自身的NP获得量提升15%＆暴击威力提升15% ＋ 登场时获得15个暴击星(1次),自身的NP获得量提升20%＆暴击威力提升20% ＋ 登场时获得20个暴击星(1次)[最大解放],https://fgo.wiki\images/1/1d/礼装1283.jpg,https://fgo.wiki\images/5/5f/%E9%9A%90%E5%8C%BF%E7%8C%8E%E6%89%8B.png
1284,5,死亡链锯,死亡链锯,12,750,3000,0,0,自身的Arts指令卡性能提升8%＆被暴击发生耐性提升5%＆以NP已达30%的状态开始战斗,自身的Arts指令卡性能提升10%＆被暴击发生耐性提升10%＆以NP已达50%的状态开始战斗[最大解放],https://fgo.wiki\images/d/da/礼装1284.jpg,https://fgo.wiki\images/7/7d/%E6%AD%BB%E4%BA%A1%E9%93%BE%E9%94%AF.png
1285,5,纯净蔚蓝,纯净蔚蓝,12,400,1600,250,1000,付与自身无敌状态(2次)＆Arts指令卡提升10%,付与自身无敌状态(2次)＆Arts指令卡提升15%[最大解放],https://fgo.wiki\images/5/51/礼装1285.jpg,https://fgo.wiki\images/3/33/%E7%BA%AF%E5%87%80%E8%94%9A%E8%93%9D.png
1286,4,攀登之战,攀登之战,9,0,0,400,1500,自身的Quick指令卡性能提升8%＆Buster指令卡性能提升8%＆NP获得量提升8%,自身的Quick指令卡性能提升10%＆Buster指令卡性能提升10%＆NP获得量提升10%[最大解放],https://fgo.wiki\images/7/77/礼装1286.jpg,https://fgo.wiki\images/b/b6/%E6%94%80%E7%99%BB%E4%B9%8B%E6%88%98.png
1287,3,亲友烧烤,亲友烧烤,5,300,1500,0,0,付与自身回避状态(1次)＆宝具威力提升3%＆暴击威力提升3%,付与自身回避状态(1次)＆宝具威力提升5%＆暴击威力提升5%[最大解放],https://fgo.wiki\images/8/83/礼装1287.jpg,https://fgo.wiki\images/c/ce/%E4%BA%B2%E5%8F%8B%E7%83%A7%E7%83%A4.png
1288,4,掌上楼阁,掌上楼阁,9,100,100,100,100,杀生院祈荒(MoonCancer)装备时，付与自身毅力状态(1次·HP回复100%·能与其他毅力状态重复)+自身在场时，除自身以外我方全体的最大HP減少1000【负面效果】,,https://fgo.wiki\images/e/e7/礼装1288.jpg,https://fgo.wiki\images/0/0d/%E6%8E%8C%E4%B8%8A%E6%A5%BC%E9%98%81.png
1289,4,喷洒☆彩虹！,喷洒☆彩虹！,9,100,100,100,100,伊莉雅丝菲尔·冯·爱因兹贝伦(Archer)装备，且自身在场时，己方全体的Quick指令卡性能提升8%＆Arts指令卡性能提升8%＆Buster指令卡性能提升8%,,https://fgo.wiki\images/f/fb/礼装1289.jpg,https://fgo.wiki\images/3/39/%E5%96%B7%E6%B4%92%E2%98%86%E5%BD%A9%E8%99%B9%EF%BC%81.png
1290,4,中元节礼盒,中元节礼盒,9,100,100,100,100,布伦希尔德(Berserker)装备，且自身在场时，除自身以外的己方全体〔所爱之人〕的Arts指令卡性能提升15%＆Buster指令卡性能提升15%+自身的Arts指令卡性能提升10%＆Buster指令卡性能提升10%,,https://fgo.wiki\images/e/ed/礼装1290.jpg,https://fgo.wiki\images/6/67/%E4%B8%AD%E5%85%83%E8%8A%82%E7%A4%BC%E7%9B%92.png
