id,star,star_str,name,name_link,name_other,cost,hp1,hpmax,atk1,atkmax,des,des_max,icon,icon_eff,type_marker,stars_marker,stats_marker,sort_atk,sort_hp
1168,4,★★★★,一盏茶,一盏茶,,3,0,0,0,0,森长可的情人节回礼,无效果,/images/f/f3/礼装1168.jpg,/images/d/d7/空白效果.png,9,16,1,380,286
1169,4,★★★★,毗沙门天巧克力,毗沙门天巧克力,,3,0,0,0,0,长尾景虎的情人节礼物,无效果,/images/4/43/礼装1169.jpg,/images/d/d7/空白效果.png,9,16,1,381,287
1170,4,★★★★,迦勒底 New Order,迦勒底 New Order,,3,0,0,0,0,莱昂纳多·达·芬奇(Rider)的情人节礼物,无效果,/images/6/62/礼装1170.jpg,/images/d/d7/空白效果.png,9,16,1,382,288
1171,4,★★★★,迷你阿尔戈号,迷你阿尔戈号,,3,0,0,0,0,伊阿宋的情人节回礼,无效果,/images/8/8c/礼装1171.jpg,/images/d/d7/空白效果.png,9,16,1,383,289
1172,4,★★★★,阿波罗玩偶,阿波罗玩偶,,3,0,0,0,0,帕里斯的情人节回礼,无效果,/images/3/34/礼装1172.jpg,/images/d/d7/空白效果.png,9,16,1,384,290
1173,4,★★★★,巧克力纸杯蛋糕,巧克力纸杯蛋糕,,3,0,0,0,0,加雷斯的情人节礼物,无效果,/images/8/87/礼装1173.jpg,/images/d/d7/空白效果.png,9,16,1,385,291
1174,4,★★★★,单边刘海遮眼假发,单边刘海遮眼假发,,3,0,0,0,0,巴沙洛缪·罗伯茨的情人节回礼,无效果,/images/b/bb/礼装1174.jpg,/images/d/d7/空白效果.png,9,16,1,386,292
1175,4,★★★★,夏王朝万能钢笔与木简,夏王朝万能钢笔与木简,,3,0,0,0,0,陈宫的情人节回礼,无效果,/images/9/99/礼装1175.jpg,/images/d/d7/空白效果.png,9,16,1,387,293
1176,4,★★★★,送给心爱的你的礼物,送给心爱的你的礼物,,3,0,0,0,0,夏洛特·科黛的情人节礼物,无效果,/images/3/3d/礼装1176.jpg,/images/d/d7/空白效果.png,9,16,1,388,294
1177,4,★★★★,莎乐美赠与你,莎乐美赠与你,,3,0,0,0,0,莎乐美的情人节礼物,无效果,/images/d/d0/礼装1177.jpg,/images/d/d7/空白效果.png,9,16,1,389,295
1178,4,★★★★,破魔剑芭菲,破魔剑芭菲,,3,0,0,0,0,宫本武藏(Berserker)的情人节礼物,无效果,/images/1/11/礼装1178.jpg,/images/d/d7/空白效果.png,9,16,1,390,296
1179,4,★★★★,日式点心风巧克力＋信,日式点心风巧克力＋信,,3,0,0,0,0,刑部姬(Archer)的情人节礼物,无效果,/images/d/d3/礼装1179.jpg,/images/d/d7/空白效果.png,9,16,1,391,297
1180,4,★★★★,用于盗走出乎意料之物的巧克力,用于盗走出乎意料之物的巧克力,,3,0,0,0,0,卡米拉(Rider)的情人节礼物,无效果,/images/7/7b/礼装1180.jpg,/images/d/d7/空白效果.png,9,16,1,392,298
1181,4,★★★★,巧克力巧克力章鱼根附,巧克力巧克力章鱼根附,,3,0,0,0,0,葛饰北斋(Saber)的情人节礼物,无效果,/images/c/c9/礼装1181.jpg,/images/d/d7/空白效果.png,9,16,1,393,299
1182,4,★★★★,白兔巧克力蛋糕,白兔巧克力蛋糕,,3,0,0,0,0,阿尔托莉雅·潘德拉贡(Ruler)的情人节礼物,无效果,/images/f/fd/礼装1182.jpg,/images/d/d7/空白效果.png,9,16,1,394,300
1183,4,★★★★,青鸟果冻冰淇淋,青鸟果冻冰淇淋,,3,0,0,0,0,谜之Alterego·Λ的情人节礼物,无效果,/images/6/63/礼装1183.jpg,/images/d/d7/空白效果.png,9,16,1,395,301
1184,4,★★★★,喷射巧克力羊羹,喷射巧克力羊羹,,3,0,0,0,0,冲田·J·总司的情人节礼物,无效果,/images/8/8c/礼装1184.jpg,/images/d/d7/空白效果.png,9,16,1,396,302
1185,4,★★★★,宇宙立体布景巧克力,宇宙立体布景巧克力,,3,0,0,0,0,宇宙伊什塔尔的情人节礼物,无效果,/images/9/94/礼装1185.jpg,/images/d/d7/空白效果.png,9,16,1,397,303
1186,4,★★★★,SCB（宇宙巧克力棒）,SCB（宇宙巧克力棒）,,3,0,0,0,0,灾星简的情人节礼物,无效果,/images/0/08/礼装1186.jpg,/images/d/d7/空白效果.png,9,16,1,398,304
1187,4,★★★★,兔——子——耳——朵——,兔——子——耳——朵——,,3,0,0,0,0,阿斯托尔福(Saber)的情人节回礼,无效果,/images/7/7a/礼装1187.jpg,/images/d/d7/空白效果.png,9,16,1,399,305
1188,4,★★★★,软糯镜饼巧克力,软糯镜饼巧克力,,3,0,0,0,0,阿斯托尔福(Saber)的情人节礼物,无效果,/images/e/e5/礼装1188.jpg,/images/d/d7/空白效果.png,9,16,1,400,306
1189,4,★★★★,巧克力风味安瓿,巧克力风味安瓿,,3,0,0,0,0,南丁格尔〔圣诞〕的情人节礼物,无效果,/images/b/b6/礼装1189.jpg,/images/d/d7/空白效果.png,9,16,1,401,307
1190,4,★★★★,三星腰带（自制）,三星腰带（自制）,,3,0,0,0,0,超人俄里翁的情人节回礼,无效果,/images/3/3e/礼装1190.jpg,/images/d/d7/空白效果.png,9,16,1,402,308
1191,4,★★★★,迪朗达尔复制品,迪朗达尔复制品,,3,0,0,0,0,曼迪卡尔多的情人节回礼,无效果,/images/e/e2/礼装1191.jpg,/images/d/d7/空白效果.png,9,16,1,403,309
1192,4,★★★★,手工布朗尼与热牛奶,手工布朗尼与热牛奶,,3,0,0,0,0,欧罗巴的情人节礼物,无效果,/images/8/8b/礼装1192.jpg,/images/d/d7/空白效果.png,9,16,1,404,310
1193,4,★★★★,华清宫铭果 温泉馒头,华清宫铭果 温泉馒头,,3,0,0,0,0,杨贵妃的情人节礼物,无效果,/images/c/cd/礼装1193.jpg,/images/d/d7/空白效果.png,9,16,1,405,311
1194,4,★★★★,有趣点心,有趣点心,,3,0,0,0,0,清少纳言的情人节礼物,无效果,/images/3/3f/礼装1194.jpg,/images/d/d7/空白效果.png,9,16,1,406,312
1195,4,★★★★,热带回忆,热带回忆,,3,0,0,0,0,玛修·基列莱特的情人节礼物,无效果,/images/5/51/礼装1195.jpg,/images/d/d7/空白效果.png,9,16,1,407,313
1196,5,★★★★★,王权微行,王权微行,,12,0,0,500,2000,付与自身无敌状态(2次)＆暴击威力提升15%,付与自身无敌状态(2次)＆暴击威力提升20%[最大解放],/images/f/f0/礼装1196.jpg,/images/6/6b/无敌.png,257,32,4,1285,484
1197,5,★★★★★,蓝色幻象,蓝色幻象,,12,400,1600,250,1000,付与自身无敌贯通状态＆宝具威力提升25%,付与自身无敌贯通状态＆宝具威力提升30%[最大解放],/images/0/0b/礼装1197.jpg,/images/4/4a/无敌贯通.png,257,32,8,1171,1238
1198,4,★★★★,独家裁缝,独家裁缝,,9,0,0,400,1500,自身的Buster指令卡性能提升8%&宝具使用时充能阶段上升1级(1次),自身的Buster指令卡性能提升10%&宝具使用时充能阶段上升1级(1次)[最大解放],/images/7/71/礼装1198.jpg,/images/4/42/红放.png,257,16,4,1208,407
1199,4,★★★★,侦探爱德蒙～新章突入篇～,侦探爱德蒙～新章突入篇～,,9,600,2250,0,0,自身的Quick指令卡性能提升8%＆暴击威力提升10%＆付与被伤害减免100状态,自身的Quick指令卡性能提升10%＆暴击威力提升15%＆付与被伤害减免200状态[最大解放],/images/e/e6/礼装1199.jpg,/images/4/45/绿放.png,257,16,2,408,1270
1200,4,★★★★,本大爷学生会,本大爷学生会,,9,320,1200,200,750,自身提供的HP回复量提升10%＆NP获得量提升5%,自身提供的HP回复量提升15%＆NP获得量提升10%[最大解放],/images/0/02/礼装1200.jpg,/images/9/97/回复量提升.png,257,16,8,1052,1128
1201,3,★★★,乱世正合意,乱世正合意,,5,0,0,200,1000,付与自身每回合获得NP1%的状态＆暴击威力提升3%＆宝具威力提升3%,付与自身每回合获得NP2%的状态＆暴击威力提升5%＆宝具威力提升5%[最大解放],/images/1/1a/礼装1201.jpg,/images/e/e2/回合充能.png,257,8,4,1172,374
1202,3,★★★,神之发牌,神之发牌,,5,300,1500,0,0,付与自身每回合获得1个暴击星的状态＆NP获得量提升3%＆宝具威力提升3%,付与自身每回合获得2个暴击星的状态＆NP获得量提升5%＆宝具威力提升5%[最大解放],/images/e/e1/礼装1202.jpg,/images/f/f7/回合出星.png,257,8,2,409,1171
1203,3,★★★,老爹的来信直播,老爹的来信直播,,5,160,800,100,500,自身的暴击星集中度提升100%＆NP获得量提升5%,自身的暴击星集中度提升200%＆NP获得量提升10%[最大解放],/images/0/08/礼装1203.jpg,/images/7/7a/集星.png,257,8,8,993,1068
1204,3,★★★,压哨绝杀,压哨绝杀,,5,0,0,200,1000,付与自身回避状态(1次)＆Buster指令卡性能提升3%,付与自身回避状态(1次)＆Buster指令卡性能提升5%[最大解放],/images/1/1c/礼装1204.jpg,/images/3/3e/回避.png,257,8,4,1173,375
1205,4,★★★★,冒险的象征,冒险的象征,,9,100,100,100,100,奥德修斯(Rider)装备，且自身在场时，己方全体的Quick指令卡性能提升10%＆Arts指令卡性能提升10%,,/images/f/f5/礼装1205.jpg,/images/0/0a/蓝绿放.png,4,16,8,868,947
1206,4,★★★★,优雅之天，宽阔之地,优雅之天，宽阔之地,,9,100,100,100,100,关卡通关时获得的御主经验增加50,,/images/b/b1/礼装1206.jpg,/images/b/b3/经验增加.png,16,16,8,869,948
1207,5,★★★★★,黑魔术,黑魔术,,12,0,0,500,2000,自身的Buster指令卡性能提升10%＆暴击威力提升10%＆NP获得量提升15%,自身的Buster指令卡性能提升15%＆暴击威力提升15%＆NP获得量提升20%[最大解放],/images/9/9b/礼装1207.jpg,/images/4/42/红放.png,64,32,4,1286,485
1208,4,★★★★,律动诗篇,律动诗篇,,9,600,2250,0,0,自身的NP获得量提升15%＆宝具使用时充能阶段上升1级(1次),自身的NP获得量提升20%＆宝具使用时充能阶段上升1级(1次)[最大解放],/images/6/6e/礼装1208.jpg,/images/4/42/NP获得量提升.png,64,16,2,410,1271
1209,3,★★★,黄金树的系谱,黄金树的系谱,,5,160,800,100,500,自身的毒、诅咒、烧伤弱化耐性提升25%,自身的毒、诅咒、烧伤弱化耐性提升30%[最大解放],/images/8/8f/礼装1209.jpg,/images/6/6c/弱化耐性提升.png,64,8,8,994,1069
1210,4,★★★★,共迎明日,共迎明日,,9,320,1200,200,750,付与自身每回合获得2个暴击星的状态＆宝具威力提升10%,付与自身每回合获得3个暴击星的状态＆宝具威力提升15%[最大解放],/images/a/a2/礼装1210.jpg,/images/f/f7/回合出星.png,512,16,8,1053,1129
1211,4,★★★★,星之光剑，星之光盾,星之光剑，星之光盾,,9,100,100,100,100,狄俄斯库里(Saber)装备，且自身在场时，己方全体的Quick指令卡性能提升10%＆Arts指令卡性能提升10%,,/images/8/8c/礼装1211.jpg,/images/0/0a/蓝绿放.png,4,16,8,870,949
1212,4,★★★★,海神的三叉戟,海神的三叉戟,,9,100,100,100,100,凯妮斯(Lancer)装备，且自身在场时，己方全体的Buster指令卡性能提升15%＆暴击威力提升15%＆防御力下降10%【负面效果】,,/images/c/c9/礼装1212.jpg,/images/4/42/红放.png,4,16,8,871,950
1213,4,★★★★,以达天际,以达天际,,9,100,100,100,100,罗穆路斯·奎里努斯(Lancer)装备，且自身在场时，〔罗马〕特性的己方全体的攻击力提升20%,,/images/a/a1/礼装1213.jpg,/images/e/e9/加攻.png,4,16,8,872,951
1214,5,★★★★★,自由席,自由席,,12,0,0,500,2000,战斗中掉落的QP量增加1%＆关卡通关时获得的魔术礼装经验增加1%,战斗中掉落的QP量增加5%＆关卡通关时获得的魔术礼装经验增加5%[最大解放],/images/1/10/礼装1214.jpg,/images/d/d1/QP掉落.png,2,32,4,1287,486
1215,5,★★★★★,任务开始,任务开始,,12,0,0,500,2000,自身的Quick指令卡性能提升8%＆Arts指令卡性能提升8%＆暴击威力提升8%＆以NP已达40%的状态开始战斗,自身的Quick指令卡性能提升10%＆Arts指令卡性能提升10%＆暴击威力提升10%＆以NP已达50%的状态开始战斗[最大解放],/images/d/dd/礼装1215.jpg,/images/0/0a/蓝绿放.png,257,32,4,1288,487
1216,4,★★★★,联赛之星,联赛之星,,9,320,1200,200,750,自身的Arts指令卡性能提升8%＆付与被伤害减免300的状态,自身的Arts指令卡性能提升10%＆付与被伤害减免400的状态[最大解放],/images/f/fd/礼装1216.jpg,/images/0/03/蓝放.png,257,16,8,1054,1130
1217,3,★★★,混合果汁,混合果汁,,5,0,0,200,1000,付与自身每回合HP回复50的状态＆Buster指令卡性能提升3%,付与自身每回合HP回复100的状态＆Buster指令卡性能提升5%[最大解放],/images/5/53/礼装1217.jpg,/images/b/bc/每回合回复.png,257,8,4,1174,376
1218,5,★★★★★,仰望天空之星,仰望天空之星,,12,400,1600,250,1000,自身的Quick指令卡性能提升8%＆NP获得量提升8%＆付与每回合获得3个暴击星的状态,自身的Quick指令卡性能提升10%＆NP获得量提升10%＆付与每回合获得4个暴击星的状态[最大解放],/images/5/5e/礼装1218.jpg,/images/4/45/绿放.png,129,32,8,1175,1239
1219,4,★★★★,大力神3号E运载火箭,大力神3号E运载火箭,,9,100,100,100,100,旅行者(Foreigner)装备，且自身在场时，付与己方全体〔拥有天之力的敌人〕20%的特攻状态,,/images/5/5d/礼装1219.jpg,/images/3/3a/特攻.png,4,16,8,873,952
1220,4,★★★★,宫廷琴音,宫廷琴音,,9,100,100,100,100,鬼女红叶(Berserker)装备，且自身在场时，己方全体的Quick指令卡性能提升10%＆Buster指令卡性能提升10%,,/images/6/60/礼装1220.jpg,/images/1/11/红绿放.png,4,16,8,874,953
1221,4,★★★★,高德隆Simoun,高德隆Simoun,,9,100,100,100,100,宇津见艾莉瑟(Lancer)装备，且自身在场时，己方全体的Quick指令卡性能提升10%＆Arts指令卡性能提升10%,,/images/a/ad/礼装1221.jpg,/images/0/0a/蓝绿放.png,4,16,8,875,954
1222,4,★★★★,英灵纪行：阿塔兰忒,英灵纪行：阿塔兰忒,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/c/c9/礼装1222.jpg,/images/b/b3/经验增加.png,256,16,8,876,955
1223,4,★★★★,英灵纪行：阿纳斯塔西娅,英灵纪行：阿纳斯塔西娅,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/f/fb/礼装1223.jpg,/images/b/b3/经验增加.png,256,16,8,877,956
1224,4,★★★★,英灵纪行：阿比盖尔・威廉姆斯,英灵纪行：阿比盖尔·威廉姆斯,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/5/5f/礼装1224.jpg,/images/b/b3/经验增加.png,256,16,8,878,957
1225,4,★★★★,英灵纪行：天草四郎,英灵纪行：天草四郎,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/1/11/礼装1225.jpg,/images/b/b3/经验增加.png,256,16,8,879,958
1226,4,★★★★,英灵纪行：阿尔托莉雅・潘德拉贡,英灵纪行：阿尔托莉雅·潘德拉贡,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/0/0e/礼装1226.jpg,/images/b/b3/经验增加.png,256,16,8,880,959
1227,4,★★★★,英灵纪行：伊什塔尔,英灵纪行：伊什塔尔,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/6/65/礼装1227.jpg,/images/b/b3/经验增加.png,256,16,8,881,960
1228,4,★★★★,英灵纪行：牛若丸＆武藏坊弁庆,英灵纪行：牛若丸＆武藏坊弁庆,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/c/c2/礼装1228.jpg,/images/b/b3/经验增加.png,256,16,8,882,961
1229,4,★★★★,英灵纪行：埃列什基伽勒,英灵纪行：埃列什基伽勒,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/7/7a/礼装1229.jpg,/images/b/b3/经验增加.png,256,16,8,883,962
1230,4,★★★★,英灵纪行：燕青,英灵纪行：燕青,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/8/86/礼装1230.jpg,/images/b/b3/经验增加.png,256,16,8,884,963
1231,4,★★★★,英灵纪行：冈田以藏,英灵纪行：冈田以藏,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/4/42/礼装1231.jpg,/images/b/b3/经验增加.png,256,16,8,885,964
1232,4,★★★★,英灵纪行：刑部姬,英灵纪行：刑部姬,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/c/c7/礼装1232.jpg,/images/b/b3/经验增加.png,256,16,8,886,965
1233,4,★★★★,英灵纪行：葛饰北斋,英灵纪行：葛饰北斋,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/3/36/礼装1233.jpg,/images/b/b3/经验增加.png,256,16,8,887,966
1234,4,★★★★,英灵纪行：加藤段藏,英灵纪行：加藤段藏,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/8/83/礼装1234.jpg,/images/b/b3/经验增加.png,256,16,8,888,967
1235,4,★★★★,英灵纪行：迦尔纳＆阿周那,英灵纪行：迦尔纳＆阿周那,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/f/fe/礼装1235.jpg,/images/b/b3/经验增加.png,256,16,8,889,968
1236,4,★★★★,英灵纪行：清姬,英灵纪行：清姬,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/5/55/礼装1236.jpg,/images/b/b3/经验增加.png,256,16,8,890,969
1237,4,★★★★,英灵纪行：Kingprotea,英灵纪行：Kingprotea,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/7/74/礼装1237.jpg,/images/b/b3/经验增加.png,256,16,8,891,970
1238,4,★★★★,英灵纪行：库・丘林,英灵纪行：库·丘林,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/4/44/礼装1238.jpg,/images/b/b3/经验增加.png,256,16,8,892,971
1239,4,★★★★,英灵纪行：虞美人,英灵纪行：虞美人,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/a/ad/礼装1239.jpg,/images/b/b3/经验增加.png,256,16,8,893,972
1240,4,★★★★,英灵纪行：乔尔乔斯,英灵纪行：乔尔乔斯,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/7/79/礼装1240.jpg,/images/b/b3/经验增加.png,256,16,8,894,973
1241,4,★★★★,英灵纪行：玄奘三藏,英灵纪行：玄奘三藏,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/b/b4/礼装1241.jpg,/images/b/b3/经验增加.png,256,16,8,895,974
1242,4,★★★★,英灵纪行：佐佐木小次郎,英灵纪行：佐佐木小次郎,,9,100,100,100,100,助战可获得的友情点+10(可叠加),,/images/d/d5/礼装1242.jpg,/images/b/b3/经验增加.png,256,16,8,896,975
